date,category_code,total_views,total_carts,total_purchases,revenue,conversion_rate
2019-10-16,apparel.costume,6901,0,28,2280.45,0.004057382987972757
2019-10-16,apparel.dress,1211,0,0,0.0,0.0
2019-10-16,apparel.jacket,16,0,0,0.0,0.0
2019-10-16,apparel.jeans,2643,0,6,259.21,0.0022701475595913734
2019-10-16,apparel.jumper,119,0,0,0.0,0.0
2019-10-16,apparel.scarf,87,0,1,25.48,0.011494252873563218
2019-10-16,apparel.shirt,512,0,1,29.6,0.001953125
2019-10-16,apparel.shoes,24591,0,132,11554.74,0.005367817494205197
2019-10-16,apparel.shoes.ballet_shoes,108,0,0,0.0,0.0
2019-10-16,apparel.shoes.espadrilles,43,0,0,0.0,0.0
2019-10-16,apparel.shoes.keds,14830,0,130,8178.539999999999,0.008766014834794335
2019-10-16,apparel.shoes.moccasins,573,0,0,0.0,0.0
2019-10-16,apparel.shoes.sandals,393,0,0,0.0,0.0
2019-10-16,apparel.shoes.slipons,186,0,1,77.22,0.005376344086021506
2019-10-16,apparel.shoes.step_ins,42,0,0,0.0,0.0
2019-10-16,apparel.shorts,17,0,0,0.0,0.0
2019-10-16,apparel.skirt,37,0,0,0.0,0.0
2019-10-16,apparel.sock,106,0,1,33.2,0.009433962264150943
2019-10-16,apparel.trousers,480,0,1,39.9,0.0020833333333333333
2019-10-16,apparel.tshirt,330,0,2,68.41999999999999,0.006060606060606061
2019-10-16,apparel.underwear,1407,0,0,0.0,0.0
2019-10-16,appliances.environment.air_conditioner,1263,14,12,4696.79,0.009501187648456057
2019-10-16,appliances.environment.air_heater,4461,132,89,4242.97,0.01995068370320556
2019-10-16,appliances.environment.fan,84,2,0,0.0,0.0
2019-10-16,appliances.environment.vacuum,26902,905,512,65570.45999999999,0.01903204222734369
2019-10-16,appliances.environment.water_heater,5148,154,110,11348.359999999999,0.021367521367521368
2019-10-16,appliances.iron,5657,274,157,7386.73,0.027753226091567967
2019-10-16,appliances.ironing_board,1112,28,28,1133.77,0.025179856115107913
2019-10-16,appliances.kitchen.blender,7788,226,113,6753.719999999999,0.014509501797637391
2019-10-16,appliances.kitchen.coffee_grinder,550,17,6,155.69,0.01090909090909091
2019-10-16,appliances.kitchen.coffee_machine,2781,27,25,4702.08,0.008989572096368213
2019-10-16,appliances.kitchen.dishwasher,3222,66,25,10004.41,0.007759155803848541
2019-10-16,appliances.kitchen.grill,2569,58,25,5033.799999999999,0.00973141300116777
2019-10-16,appliances.kitchen.hob,3918,74,30,5812.08,0.007656967840735069
2019-10-16,appliances.kitchen.hood,3690,73,28,3275.92,0.007588075880758808
2019-10-16,appliances.kitchen.juicer,1734,38,26,2435.11,0.014994232987312572
2019-10-16,appliances.kitchen.kettle,6649,217,126,4222.13,0.018950218077906453
2019-10-16,appliances.kitchen.meat_grinder,6215,183,98,7915.26,0.01576830249396621
2019-10-16,appliances.kitchen.microwave,6380,262,151,11473.82,0.02366771159874608
2019-10-16,appliances.kitchen.mixer,3479,91,82,8582.32,0.02356999137683242
2019-10-16,appliances.kitchen.oven,7634,98,88,9650.18,0.011527377521613832
2019-10-16,appliances.kitchen.refrigerators,32884,895,469,157197.08000000002,0.014262255200097312
2019-10-16,appliances.kitchen.steam_cooker,508,10,5,445.17999999999995,0.00984251968503937
2019-10-16,appliances.kitchen.toster,1219,32,25,1269.8600000000001,0.020508613617719443
2019-10-16,appliances.kitchen.washer,33160,1423,680,195812.05,0.020506634499396863
2019-10-16,appliances.personal.hair_cutter,2222,98,46,1720.1799999999998,0.020702070207020702
2019-10-16,appliances.personal.massager,621,8,6,450.48,0.00966183574879227
2019-10-16,appliances.personal.scales,2169,103,61,1252.2199999999998,0.028123559243891195
2019-10-16,appliances.sewing_machine,4824,117,85,14802.7,0.017620232172470978
2019-10-16,auto.accessories.alarm,5722,170,73,10409.830000000002,0.012757777001048584
2019-10-16,auto.accessories.compressor,1825,17,26,3054.79,0.014246575342465753
2019-10-16,auto.accessories.parktronic,337,0,2,68.22,0.005934718100890208
2019-10-16,auto.accessories.player,13682,23,151,15747.439999999999,0.011036398187399503
2019-10-16,auto.accessories.radar,1247,26,19,1489.73,0.015236567762630313
2019-10-16,auto.accessories.videoregister,6532,70,69,7712.130000000001,0.01056338028169014
2019-10-16,auto.accessories.winch,134,0,0,0.0,0.0
2019-10-16,computers.components.cooler,1475,9,24,1171.23,0.016271186440677966
2019-10-16,computers.components.cpu,1682,0,5,982.31,0.002972651605231867
2019-10-16,computers.components.hdd,2108,44,27,1326.8899999999999,0.012808349146110056
2019-10-16,computers.components.memory,1510,0,26,1228.0800000000002,0.017218543046357615
2019-10-16,computers.components.motherboard,1636,1,12,2005.27,0.007334963325183374
2019-10-16,computers.components.power_supply,604,1,6,438.95000000000005,0.009933774834437087
2019-10-16,computers.components.videocards,2554,4,33,9494.779999999999,0.012920908379013312
2019-10-16,computers.desktop,15531,218,152,47122.49,0.009786877857188849
2019-10-16,computers.ebooks,1188,31,18,2796.62,0.015151515151515152
2019-10-16,computers.notebook,41038,1016,786,467745.08,0.019152980164725376
2019-10-16,computers.peripherals.camera,136,4,4,219.04,0.029411764705882353
2019-10-16,computers.peripherals.keyboard,1496,19,20,838.48,0.013368983957219251
2019-10-16,computers.peripherals.monitor,3604,49,37,10003.919999999998,0.010266370699223086
2019-10-16,computers.peripherals.mouse,2182,46,42,1273.47,0.01924839596700275
2019-10-16,computers.peripherals.printer,5517,210,128,22974.309999999998,0.023201015044408194
2019-10-16,construction.components.faucet,825,2,9,258.23,0.01090909090909091
2019-10-16,construction.tools.drill,10608,198,105,8483.949999999999,0.009898190045248868
2019-10-16,construction.tools.generator,4882,118,51,7677.75,0.010446538303973782
2019-10-16,construction.tools.light,743,6,6,197.54999999999998,0.008075370121130552
2019-10-16,construction.tools.painting,605,0,5,267.02,0.008264462809917356
2019-10-16,construction.tools.pump,1460,36,34,3850.3000000000006,0.023287671232876714
2019-10-16,construction.tools.saw,5639,138,72,16506.46,0.012768221315836142
2019-10-16,construction.tools.welding,3213,115,56,7614.209999999998,0.017429193899782137
2019-10-16,country_yard.cultivator,284,0,1,126.36,0.0035211267605633804
2019-10-16,country_yard.furniture.bench,9,0,0,0.0,0.0
2019-10-16,country_yard.furniture.hammok,21,0,0,0.0,0.0
2019-10-16,country_yard.lawn_mower,197,0,1,121.55,0.005076142131979695
2019-10-16,electronics.audio.acoustic,3646,44,39,13319.900000000001,0.010696653867251783
2019-10-16,electronics.audio.headphone,39556,2443,1367,162621.80000000002,0.03455860046516331
2019-10-16,electronics.audio.microphone,1074,12,13,786.0699999999999,0.012104283054003724
2019-10-16,electronics.audio.music_tools.piano,1584,33,22,3363.7899999999995,0.013888888888888888
2019-10-16,electronics.audio.subwoofer,10332,12,109,9052.11,0.010549748354626404
2019-10-16,electronics.camera.photo,478,2,6,2660.05,0.012552301255230125
2019-10-16,electronics.camera.video,1612,23,10,3755.7299999999996,0.00620347394540943
2019-10-16,electronics.clocks,48683,1031,881,232969.16,0.01809666618737547
2019-10-16,electronics.smartphone,384147,24459,14914,6657848.6899999995,0.03882367947686693
2019-10-16,electronics.tablet,10876,437,241,56154.369999999995,0.0221588819418904
2019-10-16,electronics.telephone,8254,270,165,6045.6,0.019990307729585655
2019-10-16,electronics.video.projector,482,13,3,738.6899999999999,0.006224066390041493
2019-10-16,electronics.video.tv,43569,1926,954,371812.74,0.02189630241685602
2019-10-16,furniture.bathroom.bath,437,0,5,223.29,0.011441647597254004
2019-10-16,furniture.bathroom.toilet,556,0,8,511.53999999999996,0.014388489208633094
2019-10-16,furniture.bedroom.bed,10362,71,61,9234.42,0.005886894421926269
2019-10-16,furniture.bedroom.blanket,778,0,5,186.3,0.006426735218508998
2019-10-16,furniture.bedroom.pillow,553,5,5,107.0,0.009041591320072333
2019-10-16,furniture.kitchen.chair,3700,78,56,3097.8199999999997,0.015135135135135135
2019-10-16,furniture.kitchen.table,2902,4,27,2820.16,0.009303928325292901
2019-10-16,furniture.living_room.cabinet,8123,0,48,12947.3,0.005909146866921088
2019-10-16,furniture.living_room.chair,2131,33,22,2147.4100000000003,0.010323791647114031
2019-10-16,furniture.living_room.sofa,5261,0,37,20897.28,0.007032883482227714
2019-10-16,furniture.universal.light,279,0,0,0.0,0.0
2019-10-16,kids.carriage,8019,52,75,11991.22,0.00935278713056491
2019-10-16,kids.dolls,1522,16,9,295.25,0.005913272010512484
2019-10-16,kids.fmcg.diapers,791,8,31,438.42999999999995,0.039190897597977246
2019-10-16,kids.skates,2985,44,44,15353.59,0.01474036850921273
2019-10-16,kids.swing,1363,13,20,3490.34,0.014673514306676448
2019-10-16,kids.toys,4535,40,61,2005.63,0.013450937155457553
2019-10-16,medicine.tools.tonometer,650,42,20,859.89,0.03076923076923077
2019-10-16,sport.bicycle,4722,39,44,9943.75,0.009318085556967387
2019-10-16,sport.ski,117,0,0,0.0,0.0
2019-10-16,sport.snowboard,141,0,0,0.0,0.0
2019-10-16,sport.tennis,204,2,0,0.0,0.0
2019-10-16,sport.trainer,1309,1,10,4130.92,0.007639419404125287
2019-10-16,stationery.cartrige,300,4,2,37.55,0.006666666666666667
2019-10-17,accessories.bag,6191,25,53,2210.49,0.008560814084962043
2019-10-17,accessories.umbrella,208,2,1,25.48,0.004807692307692308
2019-10-17,accessories.wallet,1474,0,12,460.22999999999996,0.008141112618724558
2019-10-17,apparel.belt,51,0,1,25.74,0.0196078431372549
2019-10-17,apparel.costume,6050,0,22,2377.06,0.0036363636363636364
2019-10-17,apparel.dress,1292,0,0,0.0,0.0
2019-10-17,apparel.jacket,36,0,0,0.0,0.0
2019-10-17,apparel.jeans,2045,0,5,260.51,0.0024449877750611247
2019-10-17,apparel.jumper,119,0,0,0.0,0.0
2019-10-17,apparel.scarf,77,0,0,0.0,0.0
2019-10-17,apparel.shirt,447,0,1,114.55,0.0022371364653243847
2019-10-17,apparel.shoes,27218,0,153,13190.200000000003,0.005621280035270777
2019-10-17,apparel.shoes.ballet_shoes,121,0,0,0.0,0.0
2019-10-17,apparel.shoes.espadrilles,43,0,0,0.0,0.0
2019-10-17,apparel.shoes.keds,14217,0,90,5435.8,0.006330449461911795
2019-10-17,apparel.shoes.moccasins,503,0,1,43.76,0.0019880715705765406
2019-10-17,apparel.shoes.sandals,297,0,1,27.8,0.003367003367003367
2019-10-17,apparel.shoes.slipons,189,0,0,0.0,0.0
2019-10-17,apparel.shoes.step_ins,55,0,0,0.0,0.0
2019-10-17,apparel.shorts,27,0,0,0.0,0.0
2019-10-17,apparel.skirt,45,0,0,0.0,0.0
2019-10-17,apparel.sock,143,1,1,21.85,0.006993006993006993
2019-10-17,apparel.trousers,500,0,0,0.0,0.0
2019-10-17,apparel.tshirt,308,0,2,86.18,0.006493506493506494
2019-10-17,apparel.underwear,1486,0,5,74.8,0.0033647375504710633
2019-10-17,appliances.environment.air_conditioner,1215,9,15,6948.120000000001,0.012345679012345678
2019-10-17,appliances.environment.air_heater,4601,112,77,3494.24,0.016735492284286026
2019-10-17,appliances.environment.fan,89,1,0,0.0,0.0
2019-10-17,appliances.environment.vacuum,24700,834,495,71003.33,0.020040485829959515
2019-10-17,appliances.environment.water_heater,4666,214,86,8880.82,0.018431204457779682
2019-10-17,appliances.iron,4972,240,136,8856.82,0.027353177795655673
2019-10-17,appliances.ironing_board,1041,16,22,1061.06,0.021133525456292025
2019-10-17,appliances.kitchen.blender,6898,206,124,6815.6,0.017976224992751522
2019-10-17,appliances.kitchen.coffee_grinder,415,14,7,249.55,0.016867469879518072
2019-10-17,appliances.kitchen.coffee_machine,2742,31,22,7175.59,0.008023340627279359
2019-10-17,appliances.kitchen.dishwasher,2183,54,20,7182.19,0.009161704076958314
2019-10-17,appliances.kitchen.grill,2501,61,29,4424.0599999999995,0.011595361855257898
2019-10-17,appliances.kitchen.hob,3774,88,44,9980.880000000001,0.011658717541070483
2019-10-17,appliances.kitchen.hood,3637,58,39,4814.71,0.010723123453395655
2019-10-17,appliances.kitchen.juicer,1473,39,18,2241.4300000000003,0.012219959266802444
2019-10-17,appliances.kitchen.kettle,6596,198,115,3472.1099999999997,0.017434808975136447
2019-10-17,appliances.kitchen.meat_grinder,4833,145,86,6725.6500000000015,0.017794330643492656
2019-10-17,appliances.kitchen.microwave,5644,275,160,12674.740000000002,0.028348688873139617
2019-10-17,appliances.kitchen.mixer,3031,76,42,3842.2,0.013856812933025405
2019-10-17,appliances.kitchen.oven,6825,126,105,16737.1,0.015384615384615385
2019-10-17,appliances.kitchen.refrigerators,28429,712,458,153925.2,0.016110309894825706
2019-10-17,appliances.kitchen.steam_cooker,491,4,3,264.02,0.006109979633401222
2019-10-17,appliances.kitchen.toster,983,31,25,826.3900000000001,0.0254323499491353
2019-10-17,appliances.kitchen.washer,27409,1052,600,181781.19,0.02189061986938597
2019-10-17,appliances.personal.hair_cutter,2219,98,48,1750.1599999999999,0.021631365479945923
2019-10-17,appliances.personal.massager,695,11,13,656.34,0.01870503597122302
2019-10-17,appliances.personal.scales,2158,86,36,737.1000000000004,0.016682113067655237
2019-10-17,appliances.sewing_machine,4708,108,58,9282.05,0.01231945624468989
2019-10-17,auto.accessories.alarm,5040,143,74,9174.59,0.014682539682539682
2019-10-17,auto.accessories.compressor,1863,15,15,2142.8599999999997,0.008051529790660225
2019-10-17,auto.accessories.parktronic,330,0,3,216.23000000000002,0.00909090909090909
2019-10-17,auto.accessories.player,12606,23,129,17304.760000000002,0.010233222275107092
2019-10-17,auto.accessories.radar,1097,5,4,223.89999999999998,0.0036463081130355514
2019-10-17,auto.accessories.videoregister,5329,99,61,5622.849999999999,0.011446800525426909
2019-10-17,auto.accessories.winch,230,0,1,645.83,0.004347826086956522
2019-10-17,computers.components.cooler,1369,6,18,688.32,0.013148283418553688
2019-10-17,computers.components.cpu,1642,0,7,1944.2300000000002,0.004263093788063338
2019-10-17,computers.components.hdd,2039,47,33,1892.7,0.016184404119666502
2019-10-17,computers.components.memory,1304,0,15,558.6700000000001,0.011503067484662576
2019-10-17,computers.components.motherboard,1220,3,11,1165.4099999999999,0.009016393442622951
2019-10-17,computers.components.power_supply,495,1,7,403.24,0.014141414141414142
2019-10-17,computers.components.videocards,2500,10,19,3722.02,0.0076
2019-10-17,computers.desktop,13828,201,131,40327.95999999999,0.00947353196413075
2019-10-17,computers.ebooks,952,37,11,1816.13,0.011554621848739496
2019-10-17,computers.notebook,37079,760,635,391082.3500000001,0.0171255966989401
2019-10-17,computers.peripherals.camera,212,0,3,226.69,0.014150943396226415
2019-10-17,computers.peripherals.keyboard,1734,24,23,1074.1100000000001,0.0132641291810842
2019-10-17,computers.peripherals.monitor,3444,31,30,6357.0999999999985,0.008710801393728223
2019-10-17,computers.peripherals.mouse,2256,36,28,758.3599999999999,0.012411347517730497
2019-10-17,computers.peripherals.printer,5469,169,91,17542.37,0.016639239349058327
2019-10-17,construction.components.faucet,819,2,8,356.75,0.009768009768009768
2019-10-17,construction.tools.drill,9335,208,116,9733.380000000001,0.01242635243706481
2019-10-17,construction.tools.generator,3813,70,56,9953.380000000001,0.014686598478888015
2019-10-17,construction.tools.light,770,5,3,200.70999999999998,0.003896103896103896
2019-10-17,construction.tools.painting,469,1,6,382.37,0.01279317697228145
2019-10-17,construction.tools.pump,996,31,11,1154.73,0.01104417670682731
2019-10-17,construction.tools.saw,4543,89,67,12131.470000000001,0.014747963900506273
2019-10-17,construction.tools.welding,2883,106,43,5900.700000000001,0.014915019077349982
2019-10-17,country_yard.cultivator,225,0,0,0.0,0.0
2019-10-17,country_yard.furniture.bench,2,0,0,0.0,0.0
2019-10-17,country_yard.furniture.hammok,38,0,0,0.0,0.0
2019-10-17,country_yard.lawn_mower,166,3,2,338.51,0.012048192771084338
2019-10-17,electronics.audio.acoustic,3079,28,32,11371.04,0.01039298473530367
2019-10-17,electronics.audio.headphone,37435,2323,1262,154358.93,0.03371176706290904
2019-10-17,electronics.audio.microphone,1096,10,15,1193.5099999999998,0.013686131386861315
2019-10-17,electronics.audio.music_tools.piano,1159,22,18,2541.48,0.015530629853321829
2019-10-17,electronics.audio.subwoofer,8664,7,85,7476.789999999997,0.009810710987996307
2019-10-17,electronics.camera.photo,326,5,10,5368.7,0.03067484662576687
2019-10-17,electronics.camera.video,1514,32,23,7205.72,0.015191545574636724
2019-10-17,electronics.clocks,43036,845,714,190151.61999999997,0.016590761223162005
2019-10-17,electronics.smartphone,362669,22283,13315,6230564.52,0.036713918200893925
2019-10-17,electronics.tablet,9538,313,168,45081.4,0.017613755504298594
2019-10-17,electronics.telephone,8329,223,153,5376.900000000002,0.018369552167126907
2019-10-17,electronics.video.projector,528,4,1,403.14,0.001893939393939394
2019-10-17,electronics.video.tv,39494,1597,808,308642.70999999996,0.020458803868942117
2019-10-17,furniture.bathroom.bath,539,0,2,197.49,0.0037105751391465678
2019-10-17,furniture.bathroom.toilet,651,4,11,587.9200000000001,0.016897081413210446
2019-10-17,furniture.bedroom.bed,9462,57,80,12854.670000000002,0.008454872120059184
2019-10-17,furniture.bedroom.blanket,828,0,7,221.69,0.008454106280193236
2019-10-17,furniture.bedroom.pillow,607,0,5,57.129999999999995,0.008237232289950576
2019-10-17,furniture.kitchen.chair,3148,61,44,2637.49,0.01397712833545108
2019-10-17,furniture.kitchen.table,2568,7,10,1104.69,0.003894080996884735
2019-10-17,furniture.living_room.cabinet,7577,0,43,11031.479999999996,0.005675069288636664
2019-10-17,furniture.living_room.chair,1935,22,13,1758.94,0.006718346253229974
2019-10-17,furniture.living_room.sofa,4985,0,21,11381.65,0.004212637913741223
2019-10-17,furniture.universal.light,294,0,1,23.22,0.003401360544217687
2019-10-17,kids.carriage,7086,35,59,11333.720000000001,0.008326277166243297
2019-10-17,kids.dolls,1309,17,15,605.9,0.01145912910618793
2019-10-17,kids.fmcg.diapers,807,7,32,440.23999999999995,0.03965303593556382
2019-10-17,kids.skates,2923,24,27,8323.800000000001,0.009237085186452275
2019-10-17,kids.swing,1272,16,15,2052.62,0.01179245283018868
2019-10-17,kids.toys,3544,58,35,1191.48,0.009875846501128669
2019-10-17,medicine.tools.tonometer,536,26,8,361.38,0.014925373134328358
2019-10-17,sport.bicycle,4432,37,30,5137.349999999999,0.006768953068592058
2019-10-17,sport.ski,64,0,0,0.0,0.0
2019-10-17,sport.snowboard,80,0,0,0.0,0.0
2019-10-17,sport.tennis,121,0,0,0.0,0.0
2019-10-17,sport.trainer,1268,13,11,3818.5,0.008675078864353312
2019-10-17,stationery.cartrige,289,5,5,136.70000000000002,0.01730103806228374
2019-10-18,accessories.bag,6385,19,46,2007.9699999999998,0.007204385277995302
2019-10-18,accessories.umbrella,112,0,0,0.0,0.0
2019-10-18,accessories.wallet,1621,0,11,604.9000000000001,0.006785934608266502
2019-10-18,apparel.belt,121,0,2,51.48,0.01652892561983471
2019-10-18,apparel.costume,13278,0,51,4924.99,0.0038409399005874378
2019-10-18,apparel.dress,2988,0,0,0.0,0.0
2019-10-18,apparel.jacket,69,0,0,0.0,0.0
2019-10-18,apparel.jeans,4520,0,7,284.7,0.0015486725663716814
2019-10-18,apparel.jumper,235,0,0,0.0,0.0
2019-10-18,apparel.scarf,86,0,1,25.48,0.011627906976744186
2019-10-18,apparel.shirt,758,0,0,0.0,0.0
2019-10-18,apparel.shoes,65774,0,351,29238.319999999996,0.005336455134247575
2019-10-18,apparel.shoes.ballet_shoes,181,0,0,0.0,0.0
2019-10-18,apparel.shoes.espadrilles,57,0,0,0.0,0.0
2019-10-18,apparel.shoes.keds,29375,0,163,10601.01,0.005548936170212766
2019-10-18,apparel.shoes.moccasins,657,0,1,52.0,0.0015220700152207
2019-10-18,apparel.shoes.sandals,466,0,2,62.55,0.004291845493562232
2019-10-18,apparel.shoes.slipons,279,0,0,0.0,0.0
2019-10-18,apparel.shoes.step_ins,54,0,0,0.0,0.0
2019-10-18,apparel.shorts,18,0,0,0.0,0.0
2019-10-18,apparel.skirt,117,0,1,30.61,0.008547008547008548
2019-10-18,apparel.sock,70,1,4,227.46,0.05714285714285714
2019-10-18,apparel.trousers,733,0,3,146.45999999999998,0.004092769440654843
2019-10-18,apparel.tshirt,402,0,1,43.73,0.0024875621890547263
2019-10-18,apparel.underwear,3237,0,4,78.55,0.001235712079085573
2019-10-18,appliances.environment.air_conditioner,1091,10,10,5724.16,0.00916590284142988
2019-10-18,appliances.environment.air_heater,4876,173,108,5126.849999999999,0.022149302707136997
2019-10-18,appliances.environment.fan,80,0,0,0.0,0.0
2019-10-18,appliances.environment.vacuum,24400,823,460,59251.83,0.018852459016393444
2019-10-18,appliances.environment.water_heater,4543,253,105,10788.59,0.023112480739599383
2019-10-18,appliances.iron,4752,204,120,8915.39,0.025252525252525252
2019-10-18,appliances.ironing_board,1226,20,24,689.25,0.01957585644371941
2019-10-18,appliances.kitchen.blender,6696,161,95,5577.23,0.014187574671445638
2019-10-18,appliances.kitchen.coffee_grinder,382,5,1,20.34,0.002617801047120419
2019-10-18,appliances.kitchen.coffee_machine,2788,30,18,6174.5,0.006456241032998565
2019-10-18,appliances.kitchen.dishwasher,2552,56,16,5315.18,0.006269592476489028
2019-10-18,appliances.kitchen.grill,2585,64,32,5399.24,0.012379110251450677
2019-10-18,appliances.kitchen.hob,3341,62,24,6697.489999999999,0.007183478000598623
2019-10-18,appliances.kitchen.hood,3442,62,24,3347.7799999999997,0.006972690296339338
2019-10-18,appliances.kitchen.juicer,1445,34,19,2131.46,0.01314878892733564
2019-10-18,appliances.kitchen.kettle,5816,160,96,2731.01,0.016506189821182942
2019-10-18,appliances.kitchen.meat_grinder,4727,118,79,6913.6,0.01671250264438333
2019-10-18,appliances.kitchen.microwave,5509,290,146,12163.900000000001,0.026502087493192956
2019-10-18,appliances.kitchen.mixer,3247,82,59,2670.09,0.018170619032953497
2019-10-18,appliances.kitchen.oven,6307,106,87,10904.27,0.01379419692405264
2019-10-18,appliances.kitchen.refrigerators,27392,654,407,147282.55000000002,0.014858352803738317
2019-10-18,appliances.kitchen.steam_cooker,452,18,5,440.52,0.011061946902654867
2019-10-18,appliances.kitchen.toster,864,28,13,496.96999999999997,0.015046296296296295
2019-10-18,appliances.kitchen.washer,29101,1116,566,164750.36,0.019449503453489572
2019-10-18,appliances.personal.hair_cutter,1957,60,28,1189.39,0.01430761369443025
2019-10-18,appliances.personal.massager,684,19,8,498.65,0.011695906432748537
2019-10-18,appliances.personal.scales,1772,76,45,762.8000000000001,0.025395033860045147
2019-10-18,appliances.sewing_machine,5512,98,62,12004.72,0.011248185776487663
2019-10-18,auto.accessories.alarm,4338,162,69,9323.039999999999,0.01590594744121715
2019-10-18,auto.accessories.compressor,1449,15,24,4952.72,0.016563146997929608
2019-10-18,auto.accessories.parktronic,278,0,1,32.18,0.0035971223021582736
2019-10-18,auto.accessories.player,10600,26,114,16398.04,0.010754716981132076
2019-10-18,auto.accessories.radar,1139,30,11,779.54,0.009657594381035996
2019-10-18,auto.accessories.videoregister,5271,89,47,4840.620000000001,0.008916714095996965
2019-10-18,auto.accessories.winch,182,0,0,0.0,0.0
2019-10-18,computers.components.cooler,1175,2,12,592.91,0.010212765957446808
2019-10-18,computers.components.cpu,1408,2,7,2328.9700000000003,0.004971590909090909
2019-10-18,computers.components.hdd,1827,38,28,2114.0499999999997,0.01532567049808429
2019-10-18,computers.components.memory,1316,6,16,1106.2700000000002,0.0121580547112462
2019-10-18,computers.components.motherboard,1511,3,13,1560.08,0.008603573792190603
2019-10-18,computers.components.power_supply,550,9,3,136.60999999999999,0.005454545454545455
2019-10-18,computers.components.videocards,2368,9,24,7391.92,0.010135135135135136
2019-10-18,computers.desktop,13426,151,106,40113.94,0.007895128854461492
2019-10-18,computers.ebooks,848,25,9,1433.01,0.01061320754716981
2019-10-18,computers.notebook,35652,774,513,290454.05000000005,0.014389094580949176
2019-10-18,computers.peripherals.camera,131,0,0,0.0,0.0
2019-10-18,computers.peripherals.keyboard,1540,15,18,651.53,0.011688311688311689
2019-10-18,computers.peripherals.monitor,3702,65,39,7395.36,0.01053484602917342
2019-10-18,computers.peripherals.mouse,2481,51,35,849.73,0.014107214832728738
2019-10-18,computers.peripherals.printer,5599,154,88,18602.1,0.015717092337917484
2019-10-18,construction.components.faucet,822,0,12,293.59,0.014598540145985401
2019-10-18,construction.tools.drill,8645,168,117,9278.699999999999,0.013533834586466165
2019-10-18,construction.tools.generator,3434,96,47,7284.35,0.013686662783925451
2019-10-18,construction.tools.light,713,7,4,184.12,0.005610098176718092
2019-10-18,construction.tools.painting,375,0,4,145.5,0.010666666666666666
2019-10-18,construction.tools.pump,1081,24,9,634.92,0.008325624421831638
2019-10-18,construction.tools.saw,4160,131,77,10229.270000000002,0.018509615384615385
2019-10-18,construction.tools.soldering,7,0,0,0.0,0.0
2019-10-18,construction.tools.welding,2751,67,28,3482.6600000000003,0.010178117048346057
2019-10-18,country_yard.cultivator,216,0,0,0.0,0.0
2019-10-18,country_yard.furniture.hammok,45,0,0,0.0,0.0
2019-10-18,country_yard.lawn_mower,176,3,3,329.01,0.017045454545454544
2019-10-18,electronics.audio.acoustic,3430,25,28,6164.610000000001,0.00816326530612245
2019-10-18,electronics.audio.headphone,36210,1946,1069,129202.18,0.029522231427782382
2019-10-18,electronics.audio.microphone,925,10,13,846.49,0.014054054054054054
2019-10-18,electronics.audio.music_tools.piano,1313,20,11,2020.08,0.008377760853008377
2019-10-18,electronics.audio.subwoofer,7058,5,85,9075.939999999999,0.012043071691697365
2019-10-18,electronics.camera.photo,282,0,2,1528.9099999999999,0.0070921985815602835
2019-10-18,electronics.camera.video,1207,26,19,7692.96,0.015741507870753936
2019-10-18,electronics.clocks,40600,861,621,166955.72,0.015295566502463054
2019-10-18,electronics.smartphone,370029,22230,11994,5635701.72,0.032413675684878754
2019-10-18,electronics.tablet,10023,331,177,48920.86,0.01765938341813828
2019-10-18,electronics.telephone,7819,223,129,4113.01,0.016498273436500833
2019-10-18,electronics.video.projector,578,11,11,3897.96,0.01903114186851211
2019-10-18,electronics.video.tv,38363,1780,844,335056.84,0.022000364934963376
2019-10-18,furniture.bathroom.bath,378,0,1,324.58,0.0026455026455026454
2019-10-18,furniture.bathroom.toilet,455,0,12,627.3499999999999,0.026373626373626374
2019-10-18,furniture.bedroom.bed,8302,50,47,7402.550000000001,0.005661286437003131
2019-10-18,furniture.bedroom.blanket,703,0,10,325.84000000000003,0.01422475106685633
2019-10-18,furniture.bedroom.pillow,651,0,7,89.28,0.010752688172043012
2019-10-18,furniture.kitchen.chair,2866,47,34,2418.2500000000005,0.011863224005582694
2019-10-18,furniture.kitchen.table,2506,9,20,2490.58,0.007980845969672785
2019-10-18,furniture.living_room.cabinet,6843,0,29,7780.34,0.004237907350577232
2019-10-18,furniture.living_room.chair,1768,19,16,1546.1299999999999,0.00904977375565611
2019-10-18,furniture.living_room.sofa,4629,0,18,10521.759999999998,0.0038885288399222295
2019-10-18,furniture.universal.light,295,0,0,0.0,0.0
2019-10-18,kids.carriage,6997,51,60,8573.02,0.008575103615835357
2019-10-18,kids.dolls,1834,17,8,435.63,0.004362050163576881
2019-10-18,kids.fmcg.diapers,769,1,23,309.81,0.02990897269180754
2019-10-18,kids.skates,2354,47,19,5239.629999999999,0.008071367884451997
2019-10-18,kids.swing,1185,2,11,950.1099999999999,0.009282700421940928
2019-10-18,kids.toys,3751,35,48,1831.4499999999998,0.012796587576646227
2019-10-18,medicine.tools.tonometer,345,18,8,354.69,0.02318840579710145
2019-10-18,sport.bicycle,3896,33,20,5230.630000000001,0.00513347022587269
2019-10-18,sport.ski,55,0,0,0.0,0.0
2019-10-18,sport.snowboard,122,0,0,0.0,0.0
2019-10-18,sport.tennis,92,1,0,0.0,0.0
2019-10-18,sport.trainer,1063,32,13,2879.6499999999996,0.012229539040451553
